filename,url
daca899ac9f5db97bbda88b9b095c23d.txt,https://www.youtube.com/watch?v=KIOeZ5cFZ50
e99bfc674a25ab45ee73349e7dad29f9.txt,https://www.youtube.com/watch?v=RtrBtAKwcxQ
b521da1822293c9c4189f607edb13d4d.txt,https://www.youtube.com/watch?v=NqdyfMbVo1Q
f3c9bf61e9c2afec6227473020aea125.txt,https://www.youtube.com/watch?v=SHC5cwbrn40
c2305046e1ebbd6062246d183e614efe.txt,https://www.youtube.com/watch?v=jdxg2bSdEhA
e137c4a9e1a5892c695e362c38e59523.txt,https://www.youtube.com/watch?v=LbX4X71-TFI
8c3d96588d4a5d3f15253011b01844eb.txt,https://www.youtube.com/watch?v=FXokoJUhsLQ
dd996b6be64d4174ff2733873ca18573.txt,https://www.youtube.com/watch?v=wpQiEHYkBys
0adf639f58c1d9163c24365586c6ec66.txt,https://www.youtube.com/watch?v=lt1YxJ_8Jzs
333308701566fdeb83c3220d8319c151.txt,https://www.youtube.com/watch?v=yz0egHfZEeY
643e5ba5ab1efd5fc9d359d39540f4e6.txt,https://www.youtube.com/watch?v=gi848-bzMu8
5d51a8dc54b16f1709e4988196febee6.txt,https://www.youtube.com/watch?v=IvDmIYs0tiQ
1ee0ba2b69d8bf1be007106fc43cabaf.txt,https://www.youtube.com/watch?v=SjOfbbfI2qY
13d1357c2d78a6ff9112f2a5c659123b.txt,https://www.youtube.com/watch?v=fSytzGwwBVw
a7deecce6b2a8e5bf83db2bb007f8d4f.txt,https://www.youtube.com/watch?v=TIgfjmp-4BA
70250d7f1673c5ee8f116210e47a491f.txt,https://www.youtube.com/watch?v=pw5-mc27lo0
d13d707c1b62f680df494c9428ad63bd.txt,https://www.youtube.com/watch?v=hoNpvry0370
d416338174fb00c6e64ea85eb9291d1b.txt,https://www.youtube.com/watch?v=glLNo1ZnmPA
82c4521a90efc92a5446f50fe855a101.txt,https://www.youtube.com/watch?v=-8s9KuNo5SA
ff8caa503b47adb7346e44516c2c13a0.txt,https://www.youtube.com/watch?v=gJo0uNL-5Qw
fb59804f0b0c43970141cd2014606c8b.txt,https://www.youtube.com/watch?v=VGuxr5W5Nqg
fde87d6df3f7a4d0e286c2187bde9f5f.txt,https://www.youtube.com/watch?v=vnXx7t2pnvQ
7d110ce71c25d325ea5ac5f32a71741c.txt,https://www.youtube.com/watch?v=G-fXV-o9QV8
fc2b1a90b42e61e00b57f440606feab3.txt,https://www.youtube.com/watch?v=xRhPwQdNMss
2e48c6991a39fc736dd55a802ca49bcd.txt,https://www.youtube.com/watch?v=M-NTkxfd7-8
da4df7e78295ae315a1e380b7a5b855d.txt,https://www.youtube.com/watch?v=HdlDYng8g9s
b437816d8db042336782830f7041a410.txt,https://www.youtube.com/watch?v=TvB_3jVIHhg
bcf693938dd2fd568abc4edf6a53bb9b.txt,https://www.youtube.com/watch?v=OtCq4NGvTaA
7e9ef2c556db99fbfc544456351905f1.txt,https://www.youtube.com/watch?v=pYM6L0H89PY
de802f6beed50b5646e4c9a059c6e609.txt,https://www.youtube.com/watch?v=W01tIRP_Rqs
2da3e55f403f50e5fde97b575e496720.txt,https://www.youtube.com/watch?v=_Tf1Vi4s7Ec
cdcfdee5d5dfb527b12b592ac4345c58.txt,https://www.youtube.com/watch?v=D6gtZrsYi6c
cc44536b786e15b523cbc334737155ea.txt,https://www.youtube.com/watch?v=3TbU9HI8Io4
16f9d7c7055f45f6ad362c47ae3a389f.txt,https://www.youtube.com/watch?v=4b5d3muPQmA
525a65a3499a3a622c781200b55f9e35.txt,https://www.youtube.com/watch?v=R2e3Ls9H_fc
62b1e4ec8da7bb90a97ad27ba82e2907.txt,https://www.youtube.com/watch?v=GZj6ikx8PAc
df9b659695fb90aa17b682064691b6c0.txt,https://www.youtube.com/watch?v=EoyTsiJNGN4
46f62122cc9078976b333fd74b4e70a7.txt,https://www.youtube.com/watch?v=EItlUEPCIzM
bed15c81a11b12ebd7e3025b22ab254c.txt,https://www.youtube.com/watch?v=ikt0sny_ImY
02043d6e77e1d3dd4e2f36d1664cf64f.txt,https://www.youtube.com/watch?v=iNlZ3IU5Ffw
f9b0903bc87d634b9f60f25cdb42417e.txt,https://www.youtube.com/watch?v=lX-3nGHDhQg
f09363df32edcabe8cebf558b00f4414.txt,https://www.youtube.com/watch?v=8QCBl-xdeZI
af1a5b90e641122867b1a7abb7c3e8ed.txt,https://www.youtube.com/watch?v=7xHsRkOdVwo
0c8bfb5905b14190bed623e1b4018f10.txt,https://www.youtube.com/watch?v=ijUMKMC4f9I
d8bc43bdda0fd100559fd847d2376f71.txt,https://www.youtube.com/watch?v=QXOkPvFM6NU
14348d431c70fc293beae01639b8eea5.txt,https://www.youtube.com/watch?v=_snvL4CQNWc
b51646fa7e1ff564b5eb7f23cb517400.txt,https://www.youtube.com/watch?v=v7oLMvcxgFY
3b25a2f4c9703d84cd81645401bbd9cf.txt,https://www.youtube.com/watch?v=PVyILZow2Y4
a657ef2875ad2de42c1bb34ee8230e9f.txt,https://www.youtube.com/watch?v=PAK6rK4_1OQ
36d8787fce3873e44476cb50713b0d01.txt,https://www.youtube.com/watch?v=RDZUdRSDOok
a39bba6d1d61ed77adb0a37b9bbc8141.txt,https://www.youtube.com/watch?v=_A9Tq6mGtLI
4a2dee129f5a79011840ab56e9126dee.txt,https://www.youtube.com/watch?v=C3r7tGRe2eI
03864217be8136bd390f75adafaed938.txt,https://www.youtube.com/watch?v=Lh2pAkNNX1g
ca0124ff77bbb31025f4b8c7dd7d8a9b.txt,https://www.youtube.com/watch?v=VO_uzCU_nKw
